"","year","uniqueid","grouped_label","home_rule_ind","lim_rate","agency_name","agency_num","total_final_levy","cty_total_eav","av","Triad","agency_count","reassess_year","log_eav","log_levy","log_av","bundled","panel_id","first2_dig","town","count"
"567","2014","Morton Grove_1_1","Morton Grove","1",NA,"VILLAGE OF MORTON GROVE","030810000",13762161,701928078,257559930.282905,"North",2,"0",20.36934150375,16.4374334275571,19.3667629899513,1,NA,"03","Muni",17
"568","2014","Mount Prospect_1_1","Mount Prospect","1",NA,"VILLAGE OF MT PROSPECT","030820000",28265049,1390377678,510174174.586284,"North",2,"0",21.0528412579737,17.1571365816828,20.050262744175,1,NA,"03","Muni",17
"569","2014","Niles_1_0","Niles","1",NA,"VILLAGE OF NILES","030830000",5896459,1105565111,405667306.718526,"North",1,"0",20.8236224538589,15.5898625592106,19.8210439400602,0,NA,"03","Muni",17
"570","2014","North Lake_1_0","North Lake","1",NA,"CITY OF NORTH LAKE","030850000",5734329,288021506,105684330.532418,"North",1,"0",19.4785457089234,15.5619813008286,18.4759671951247,0,NA,"03","Muni",17
"571","2014","Northbrook_1_1","Northbrook","1",NA,"VILLAGE OF NORTHBROOK","030870000",20974418,2181345619.83471,800405687.386604,"North",2,"0",21.5032077801277,16.8588140626143,20.500629266329,1,NA,"03","Muni",17
"572","2014","Oak Forest_1_0","Oak Forest","1",NA,"CITY OF OAK FOREST","030900000",8856188,406411865,149125551.315452,"South",1,"1",19.8228776491764,15.9966269816909,18.8202991353777,0,NA,"03","Muni",17
"573","2014","Oak Lawn_1_1","Oak Lawn","1",NA,"VILLAGE OF OAK LAWN","030910000",20273374,1013826609,372005507.283602,"South",2,"1",20.7369977304523,16.8248189574625,19.7344192166536,1,NA,"03","Muni",17
"574","2014","Oak Park_1_1","Oak Park","1",NA,"VILLAGE OF OAK PARK","030920000",35668276,1383005873,507469222.837853,"South",2,"1",21.0475251361855,17.3897722242355,20.0449466223868,1,NA,"03","Muni",17
"575","2014","Orland Park_1_1","Orland Park","1",NA,"VILLAGE OF ORLAND PARK","030950000",20721138,2010105825,730197390.379041,"South",2,"1",21.4214532068852,16.8466648966273,20.4088254533353,1,NA,"03","Muni",17
"576","2014","Palatine_1_0","Palatine","1",NA,"VILLAGE OF PALATINE","030960000",21981747,1606971343,589649338.78839,"North",1,"0",21.1976170909354,16.905722985128,20.1950385771368,0,NA,"03","Muni",17
"577","2014","Park Ridge_1_1","Park Ridge","1",NA,"CITY OF PARK RIDGE","031010000",21697290,1325648568,486422987.561002,"North",2,"0",21.0051676619088,16.8926979259193,20.0025891481101,1,NA,"03","Muni",17
"578","2014","Phoenix_1_0","Phoenix","1",NA,"VILLAGE OF PHOENIX","031020000",507597,5530800,2029427.95288592,"South",1,"1",15.5258430284966,13.1374431046394,14.5232645146979,0,NA,"03","Muni",17
"579","2014","Posen_1_0","Posen","1",NA,"VILLAGE OF POSEN","031030000",1127075,52704802,19339082.6697978,"South",1,"1",17.7802171289051,13.9351363391661,16.7776386151064,0,NA,"03","Muni",17
"580","2014","Riverdale_1_0","Riverdale","1",NA,"VILLAGE OF RIVERDALE","031080000",8226861,91322542,33509170.3665651,"South",1,"1",18.3299082154189,15.9229150904206,17.3273297016202,0,NA,"03","Muni",17
"581","2014","Robbins_1_0","Robbins","1",NA,"VILLAGE OF ROBBINS","031100000",1569765,33363058,12241976.2961876,"South",1,"1",17.3229597979204,14.2664364845924,16.3203812841217,0,NA,"03","Muni",17
"582","2014","Rolling Meadows_1_1","Rolling Meadows","1",NA,"CITY OF ROLLING MEADOWS","031110000",16235337,730170392,267922941.32756,"North",2,"0",20.4087884785686,16.6027007209261,19.4062099647699,1,NA,"03","Muni",17
"583","2014","Rosemont_1_0","Rosemont","1",NA,"VILLAGE OF ROSEMONT","031130000",6157566,258744222,94941555.7920229,"North",1,"0",19.3713505718597,15.6331921275552,18.3687720580611,0,NA,"03","Muni",17
"584","2014","Schiller Park_1_1","Schiller Park","1",NA,"VILLAGE OF SCHILLER PARK","031160000",8580507,290184718,106478082.412945,"North",2,"0",19.4860282367934,15.9650035606274,18.4834497229948,1,NA,"03","Muni",17
"585","2014","Skokie_1_1","Skokie","1",NA,"VILLAGE OF SKOKIE","031170000",28875314,2121838407,778570581.95428,"North",2,"0",21.4755487229662,17.178497601206,20.4729702091675,1,NA,"03","Muni",17
"586","2014","South Barrington_1_0","South Barrington","1",NA,"VILLAGE OF SOUTH BARRINGTON","031180000",2575001,411813595,151107619.344659,"North",1,"0",19.8360813656119,14.7613604804294,18.8335028518132,0,NA,"03","Muni",17
"587","2014","South Holland_1_1","South Holland","1",NA,"VILLAGE OF SOUTH HOLLAND","031200000",13241516,331088773,121487092.430191,"South",2,"1",19.6178970937577,16.3988676034289,18.6153185799591,1,NA,"03","Muni",17
"588","2014","Stickney_1_0","Stickney","1",NA,"VILLAGE OF STICKNEY","031220000",3336858,91525291,33583565.4790298,"South",1,"1",18.3321258964247,15.0205402036366,17.329547382626,0,NA,"03","Muni",17
"589","2014","Stone Park_1_0","Stone Park","1",NA,"VILLAGE OF STONE PARK","031230000",2962236,40911041,15011573.4047628,"South",1,"1",17.526910535683,14.9014549465306,16.5243320218844,0,NA,"03","Muni",17
"590","2014","Streamwood_1_0","Streamwood","1",NA,"VILLAGE OF STREAMWOOD","031240000",10731098,680926007,249853596.668257,"North",1,"0",20.3389642047598,16.1886564392877,19.3363856909611,0,NA,"03","Muni",17
"591","2014","Thornton_1_1","Thornton","1",NA,"VILLAGE OF THORNTON","031260000",2341445,43700259,16035026.9695079,"South",2,"1",17.5928645868217,14.6662788181135,16.590286073023,1,NA,"03","Muni",17
"592","2014","Wheeling_1_0","Wheeling","1",NA,"VILLAGE OF WHEELING","031310000",13003440,857398841,312722788.316883,"North",1,"0",20.5694137603661,16.3807244958059,19.5608276957461,0,NA,"03","Muni",17
"593","2014","Wilmette_1_0","Wilmette","1",NA,"VILLAGE OF WILMETTE","031330000",16070451,1584334048,581342989.028731,"North",1,"0",21.1834299969936,16.5924928020368,20.1808514831949,0,NA,"03","Muni",17
"594","2014","Winnetka_1_0","Winnetka","1",NA,"VILLAGE OF WINNETKA","031340000",14302484,1239548988,454830289.509412,"North",1,"0",20.9380134310466,16.4759437864387,19.9354349172479,0,NA,"03","Muni",17
"595","2015","Alsip_1_0","Alsip","1",NA,"VILLAGE OF ALSIP","030010000",9456042,470501161,176316717.631628,"South",1,"0",19.9693089845743,16.0621644602425,18.9877924677825,0,NA,"03","Muni",17
"596","2015","Arlington Heights_1_1","Arlington Heights","1",NA,"VILLAGE OF ARLINGTON HEIGHTS","030020000",47078260,2446517144.95953,916813619.996076,"North",2,"0",21.6179312766229,17.6673218813046,20.6364147598311,1,NA,"03","Muni",17
"597","2015","Bedford Park_1_0","Bedford Park","1",NA,"VILLAGE OF BEDFORD PARK","030060000",12025975,324126573,121463958.403598,"South",1,"0",19.5966446548773,16.3025794517503,18.6151281380854,0,NA,"03","Muni",17
"598","2015","Bellwood_1_1","Bellwood","1",NA,"VILLAGE OF BELLWOOD","030070000",18612904,201022973,75331824.245831,"South",2,"0",19.1189297530247,16.7393656615817,18.1374132362328,1,NA,"03","Muni",17
"599","2015","Berkeley_1_1","Berkeley","1",NA,"VILLAGE OF BERKELEY","030090000",4071511,83271170,31205235.1508338,"South",2,"0",18.2376129487918,15.2195247415927,17.2560964319999,1,NA,"03","Muni",17
"600","2015","Berwyn_1_1","Berwyn","1",NA,"CITY OF BERWYN","030100000",31810685,580749248,217631346.449316,"South",2,"0",20.1798296347366,17.2753127976022,19.1983131179448,1,NA,"03","Muni",17
"601","2015","Bridgeview_1_1","Bridgeview","1",NA,"VILLAGE OF BRIDGEVIEW","030120000",12831848,372344748,139533351.320967,"South",2,"0",19.7353307250127,16.3674407636317,18.7538142082209,1,NA,"03","Muni",17
"602","2015","Burbank_1_0","Burbank","1",NA,"CITY OF BURBANK","030160000",5871448,410655374,153889965.898445,"South",1,"0",19.8332649146349,15.5856118394081,18.8517483978431,0,NA,"03","Muni",17
"603","2015","Burnham_1_0","Burnham","1",NA,"VILLAGE OF BURNHAM","030170000",2498781,41396504,15513023.7961402,"South",1,"0",17.5387069907855,14.7313135709229,16.5571904739936,0,NA,"03","Muni",17
"604","2015","Calumet City_1_1","Calumet City","1",NA,"CITY OF CALUMET CITY","030190000",28749046,349233084,130872431.703204,"South",2,"0",19.67125011971,17.1741151420484,18.6897336029181,1,NA,"03","Muni",17
"605","2015","Calumet Park_1_1","Calumet Park","1",NA,"VILLAGE OF CALUMET PARK","030200000",4453407,65660912,24605925.4262694,"South",2,"0",18.0000143596763,15.309179979184,17.0184978428844,1,NA,"03","Muni",17
"606","2015","Chicago_1_1","Chicago","1",NA,"CITY OF CHICAGO","030210000",1186191062,70949402065.8489,26587746698.8379,"City",2,"1",24.9852328129743,20.8940132223548,24.0037162961824,1,NA,"03","Muni",17
"607","2015","Chicago Heights_1_1","Chicago Heights","1",NA,"CITY OF CHICAGO HEIGHTS","030220000",21611697,313709550,117560258.572232,"South",2,"0",19.563978115796,16.8887452538589,18.5824615990042,1,NA,"03","Muni",17
"608","2015","Chicago Ridge_1_1","Chicago Ridge","1",NA,"VILLAGE OF CHICAGO RIDGE","030230000",6649291,268010841,100435016.301293,"South",2,"0",19.4065379891495,15.7100207904067,18.4250214723577,1,NA,"03","Muni",17
"609","2015","Cicero_1_1","Cicero","1",NA,"TOWN CICERO","020060000",36796094,535552618,200694254.450066,"South",4,"0",20.0988097025954,17.4209022562014,19.1172931858036,1,NA,"02","Town",17
"610","2015","Country Club Hills_1_0","Country Club Hills","1",NA,"CITY OF COUNTRY CLUB HILLS","030240000",17371546,176086751,65987165.448754,"South",1,"0",18.9864873349745,16.6703441382866,18.0049708181827,0,NA,"03","Muni",17
"611","2015","Des Plaines_1_1","Des Plaines","1",NA,"CITY OF DES PLAINES","030290000",29974700,1664720171,623841173.318344,"North",2,"0",21.2329228807888,17.2158642504875,20.2514063639969,1,NA,"03","Muni",17
"612","2015","Dolton_1_0","Dolton","1",NA,"VILLAGE OF DOLTON","030310000",11477317,186561838,69912624.3207795,"South",1,"0",19.0442733131362,16.2558832107397,18.0627567963443,0,NA,"03","Muni",17
"613","2015","East Hazelcrest_1_0","East Hazelcrest","1",NA,"VILLAGE OF EAST HAZELCREST","030330000",648519,22098974,8281421.77253139,"South",1,"0",16.9110417400709,13.3824465806903,15.9295252232791,0,NA,"03","Muni",17
"614","2015","Elk Grove Village_1_0","Elk Grove Village","1",NA,"VILLAGE OF ELK GROVE VILLAGE","030350000",16130071,1695004670,595746854.037849,"North",1,"0",21.2509513329373,16.5961958518276,20.2053263932542,0,NA,"03","Muni",17
"615","2015","Elmwood Park_1_1","Elmwood Park","1",NA,"VILLAGE OF ELMWOOD PARK","030370000",12276904,390526458,146346808.319281,"North",2,"0",19.7830062791101,16.3232303316325,18.8014897623183,1,NA,"03","Muni",17
"616","2015","Evergreen Park_1_1","Evergreen Park","1",NA,"VILLAGE OF EVERGREEN PARK","030390000",8154643,346817477,129967201.424021,"South",2,"0",19.6643091966412,15.914098016255,18.6827926798494,1,NA,"03","Muni",17
"617","2015","Forestview_1_0","Forestview","1",NA,"VILLAGE OF FORESTVIEW","030430000",1737950,44899548,16825762.7880832,"South",1,"0",17.6199382858467,14.368216815694,16.6384217690548,0,NA,"03","Muni",17
"618","2015","Glenview_1_1","Glenview","1",NA,"VILLAGE OF GLENVIEW","030470000",20103471,2012901053,754319300.356005,"North",2,"0",21.422842828397,16.8164030446879,20.4413263116051,1,NA,"03","Muni",17
"619","2015","Glenwood_1_0","Glenwood","1",NA,"VILLAGE OF GLENWOOD","030480000",5555651,94075845,35254204.6093311,"South",1,"0",18.3596118765985,15.5303261659086,17.3780953598066,0,NA,"03","Muni",17
"620","2015","Golf_1_0","Golf","1",NA,"VILLAGE OF GOLF","030490000",772490,31137048,11668370.994941,"North",1,"0",17.2539089221887,13.5573743426864,16.2723924053968,0,NA,"03","Muni",17
"621","2015","Harvey_1_0","Harvey","1",NA,"CITY OF HARVEY","030510000",16712431,191215862,71656684.2795578,"South",1,"0",19.0689135153916,16.6316633717376,18.0873969985997,0,NA,"03","Muni",17
"622","2015","Harwood Heights_1_0","Harwood Heights","1",NA,"VILLAGE OF HARWOOD HEIGHTS","030520000",1766425,205849699,77140602.9604647,"North",1,"0",19.1426568439493,14.3844682880445,18.1611403271575,0,NA,"03","Muni",17
"623","2015","Hazelcrest_1_0","Hazelcrest","1",NA,"VILLAGE OF HAZELCREST","030530000",7535311,127689756,47850761.1017426,"South",1,"0",18.6651140985211,15.8351106632454,17.6835975817293,0,NA,"03","Muni",17
"624","2015","Hillside_1_1","Hillside","1",NA,"VILLAGE OF HILLSIDE","030550000",10747736,189747165,71106301.2928612,"South",2,"0",19.0612030334169,16.1902056857065,18.0796865166251,1,NA,"03","Muni",17
"625","2015","Hodgkins_1_0","Hodgkins","1",NA,"VILLAGE OF HODGKINS","030570000",4315326,196351443,73581204.0472175,"South",1,"0",19.0954166880828,15.2776834300514,18.1139001712909,0,NA,"03","Muni",17
"626","2015","Hoffman Estates_1_0","Hoffman Estates","1",NA,"VILLAGE OF HOFFMAN ESTATES","030580000",19161059,1226372669,459020224.470676,"North",1,"0",20.9273265997223,16.7683906003783,19.9446048290817,0,NA,"03","Muni",17
"627","2015","Inverness_1_0","Inverness","1",NA,"VILLAGE OF INVERNESS","030630000",2709113,418616830,156873460.745737,"North",1,"0",19.8524665726147,14.8121318330064,18.8709500558228,0,NA,"03","Muni",17
"628","2015","Lansing_1_1","Lansing","1",NA,"VILLAGE OF LANSING","030680000",11816402,356183515,133477052.651302,"South",2,"0",19.6909566475692,16.2849991242802,18.7094401307773,1,NA,"03","Muni",17
"629","2015","Lincolnwood_1_0","Lincolnwood","1",NA,"VILLAGE OF LINCOLNWOOD","030700000",5594686,566183876,212173084.504403,"North",1,"0",20.1544294526668,15.5373277766162,19.172912935875,0,NA,"03","Muni",17
"630","2015","Markham_1_1","Markham","1",NA,"CITY OF MARKHAM","030730000",10979811,112143765,42025019.6739741,"South",2,"0",18.5352922222,16.2115687807828,17.5537757054081,1,NA,"03","Muni",17
"631","2015","Maywood_1_0","Maywood","1",NA,"VILLAGE OF MAYWOOD","030750000",21655749,180138081,67505370.4328274,"South",1,"0",19.0092342314375,16.8907815198877,18.0277177146457,0,NA,"03","Muni",17
"632","2015","McCook_1_0","McCook","1",NA,"VILLAGE OF MC COOK","030760000",4361721,89638065,33591180.4384486,"South",1,"0",18.3112906203186,15.2883772622125,17.3297741035268,0,NA,"03","Muni",17
"633","2015","Morton Grove_1_1","Morton Grove","1",NA,"VILLAGE OF MORTON GROVE","030810000",13768434,695839923,260760698.145025,"North",2,"0",20.360630196156,16.4378891387474,19.3791136793641,1,NA,"03","Muni",17
"634","2015","Mount Prospect_1_1","Mount Prospect","1",NA,"VILLAGE OF MT PROSPECT","030820000",29162922,1354550848,507607587.783399,"North",2,"0",21.0267357588365,17.1884086658458,20.0452192420446,1,NA,"03","Muni",17
"635","2015","Niles_1_0","Niles","1",NA,"VILLAGE OF NILES","030830000",6088542,1065276953,399204404.347011,"North",1,"0",20.786500652066,15.6219192021562,19.8049841352741,0,NA,"03","Muni",17
"636","2015","North Lake_1_0","North Lake","1",NA,"CITY OF NORTH LAKE","030850000",5889756,278361340,104313786.771595,"North",1,"0",19.4444306118394,15.5887251286237,18.4629140950475,0,NA,"03","Muni",17
"637","2015","Northbrook_1_1","Northbrook","1",NA,"VILLAGE OF NORTHBROOK","030870000",22014945,2076011238,777969360.314784,"North",2,"0",21.4537142155302,16.9072320988723,20.4721976987383,1,NA,"03","Muni",17
"638","2015","Oak Forest_1_0","Oak Forest","1",NA,"CITY OF OAK FOREST","030900000",9649114,393920953,147618869.402286,"South",1,"0",19.7916608202304,16.0823766556286,18.8101443034385,0,NA,"03","Muni",17
"639","2015","Oak Lawn_1_1","Oak Lawn","1",NA,"VILLAGE OF OAK LAWN","030910000",20046021,983420172,368529200.674536,"South",2,"0",20.7065470252394,16.8135412381569,19.7250305084475,1,NA,"03","Muni",17
"640","2015","Oak Park_1_1","Oak Park","1",NA,"VILLAGE OF OAK PARK","030920000",37518828,1334441513,500071768.034476,"South",2,"0",21.011778698947,17.4403534449406,20.0302621821551,1,NA,"03","Muni",17
"641","2015","Orland Park_1_1","Orland Park","1",NA,"VILLAGE OF ORLAND PARK","030950000",20848193,1952036822,724255287.240023,"South",2,"0",21.3921391884889,16.8527778357866,20.400654494884,1,NA,"03","Muni",17
"642","2015","Palatine_1_0","Palatine","1",NA,"VILLAGE OF PALATINE","030960000",21983409,1563887821,586055020.048717,"North",1,"0",21.1704407507938,16.9057985904551,20.1889242340019,0,NA,"03","Muni",17
"643","2015","Park Ridge_1_1","Park Ridge","1",NA,"CITY OF PARK RIDGE","031010000",21928633,1288845174,482984888.139404,"North",2,"0",20.9770124404232,16.9033037837499,19.9954959236313,1,NA,"03","Muni",17
"644","2015","Phoenix_1_0","Phoenix","1",NA,"VILLAGE OF PHOENIX","031020000",545461,5510517,2065024.17088252,"South",1,"0",15.5221690061285,13.2093865876573,14.5406524893366,0,NA,"03","Muni",17
"645","2015","Posen_1_0","Posen","1",NA,"VILLAGE OF POSEN","031030000",1163285,51832329,19423769.5334458,"South",1,"0",17.7635246245219,13.9667584573695,16.7820081077301,0,NA,"03","Muni",17
"646","2015","Riverdale_1_0","Riverdale","1",NA,"VILLAGE OF RIVERDALE","031080000",8561915,94270926,35327309.7245644,"South",1,"0",18.3616833861734,15.9628344380507,17.3801668693815,0,NA,"03","Muni",17
"647","2015","Robbins_1_0","Robbins","1",NA,"VILLAGE OF ROBBINS","031100000",1605222,32973509,12356570.7326213,"South",1,"0",17.3112150394726,14.2887726227382,16.3296985226807,0,NA,"03","Muni",17
"648","2015","Rolling Meadows_1_1","Rolling Meadows","1",NA,"CITY OF ROLLING MEADOWS","031110000",16912618,703906897,263783735.057148,"North",2,"0",20.3721566567972,16.6435705285248,19.3906401400053,1,NA,"03","Muni",17
"649","2015","Rosemont_1_0","Rosemont","1",NA,"VILLAGE OF ROSEMONT","031130000",10393662,408122882,152940933.857973,"North",1,"0",19.827078868395,16.156706755261,18.8455623516031,0,NA,"03","Muni",17
"650","2015","Schiller Park_1_1","Schiller Park","1",NA,"VILLAGE OF SCHILLER PARK","031160000",8747732,281343951,105431497.470489,"North",2,"0",19.4550885037013,15.9843050247357,18.4735719869094,1,NA,"03","Muni",17
"651","2015","Skokie_1_1","Skokie","1",NA,"VILLAGE OF SKOKIE","031170000",29005457,2089553462,783044205.358816,"North",2,"0",21.4602162255503,17.1829945426623,20.4786997087584,1,NA,"03","Muni",17
"652","2015","South Barrington_1_0","South Barrington","1",NA,"VILLAGE OF SOUTH BARRINGTON","031180000",2640921,407080208,152550199.73768,"North",1,"0",19.824520795244,14.7866382779201,18.8430042784521,0,NA,"03","Muni",17
"653","2015","South Holland_1_1","South Holland","1",NA,"VILLAGE OF SOUTH HOLLAND","031200000",13867849,341762126,128072747.236275,"South",2,"0",19.6496255150164,16.4450836973517,18.6681089982245,1,NA,"03","Muni",17
"654","2015","Stickney_1_0","Stickney","1",NA,"VILLAGE OF STICKNEY","031220000",3344514,89886018,33684098.9319843,"South",1,"0",18.3140529589812,15.0228319495088,17.3325364421893,0,NA,"03","Muni",17
"655","2015","Stone Park_1_0","Stone Park","1",NA,"VILLAGE OF STONE PARK","031230000",3049035,39123317,14661164.3245269,"South",1,"0",17.4822291899249,14.930335705078,16.5007126731331,0,NA,"03","Muni",17
"656","2015","Streamwood_1_0","Streamwood","1",NA,"VILLAGE OF STREAMWOOD","031240000",11053030,661216133,247785697.208169,"North",1,"0",20.30959132319,16.2182151564846,19.3280748063981,0,NA,"03","Muni",17
"657","2015","Thornton_1_1","Thornton","1",NA,"VILLAGE OF THORNTON","031260000",2524603,44187069,16558766.722878,"South",2,"0",17.6039427476838,14.7415943806073,16.622426230892,1,NA,"03","Muni",17
"658","2015","Wheeling_1_0","Wheeling","1",NA,"VILLAGE OF WHEELING","031310000",14454025,836282523,311491238.898257,"North",1,"0",20.5444770601303,16.4864834804486,19.556881770269,0,NA,"03","Muni",17
"659","2015","Wilmette_1_0","Wilmette","1",NA,"VILLAGE OF WILMETTE","031330000",16607924,1541490063,577661631.253513,"North",1,"0",21.1560153589512,16.6253904888294,20.1744988421593,0,NA,"03","Muni",17
"660","2015","Winnetka_1_0","Winnetka","1",NA,"VILLAGE OF WINNETKA","031340000",14416904,1199235559,449404369.121229,"North",1,"0",20.9049501565812,16.4839119649663,19.9234336397894,0,NA,"03","Muni",17
"661","2016","Alsip_1_0","Alsip","1",NA,"VILLAGE OF ALSIP","030010000",9916285,493231381,175952975.527968,"South",1,"0",20.016488954562,16.1096889131522,18.9857273328021,0,NA,"03","Muni",17
"662","2016","Arlington Heights_1_1","Arlington Heights","1",NA,"VILLAGE OF ARLINGTON HEIGHTS","030020000",48205323,2896525380.71066,1033292444.60283,"North",2,"1",21.7867777110072,17.6909800086079,20.7560160892473,1,NA,"03","Muni",17
"663","2016","Bedford Park_1_0","Bedford Park","1",NA,"VILLAGE OF BEDFORD PARK","030060000",12500677,343734377,122622137.913813,"South",1,"0",19.655379757185,16.3412933608059,18.624618135425,0,NA,"03","Muni",17
"664","2016","Bellwood_1_1","Bellwood","1",NA,"VILLAGE OF BELLWOOD","030070000",18815224,199950499,71329373.2163242,"South",2,"0",19.1135803888779,16.7501768873334,18.082818767118,1,NA,"03","Muni",17
"665","2016","Berkeley_1_1","Berkeley","1",NA,"VILLAGE OF BERKELEY","030090000",4080781,87228533,31117484.6603881,"South",2,"0",18.2840420486594,15.2217989496302,17.2532804268994,1,NA,"03","Muni",17
"666","2016","Berwyn_1_1","Berwyn","1",NA,"CITY OF BERWYN","030100000",31810684,600456432,214203921.232877,"South",2,"0",20.2132006439796,17.2753127661663,19.1824390222197,1,NA,"03","Muni",17
"667","2016","Bridgeview_1_1","Bridgeview","1",NA,"VILLAGE OF BRIDGEVIEW","030120000",15028416,392215343,139917003.067922,"South",2,"0",19.7873215913081,16.5254533669538,18.7565599695482,1,NA,"03","Muni",17
"668","2016","Burbank_1_0","Burbank","1",NA,"CITY OF BURBANK","030160000",6130116,425932572,151945124.143836,"South",1,"0",19.8697916100156,15.6287242310612,18.8390299882557,0,NA,"03","Muni",17
"669","2016","Burnham_1_0","Burnham","1",NA,"VILLAGE OF BURNHAM","030170000",2702721,42536938,15174421.3755708,"South",1,"0",17.5658833858321,14.8097696012852,16.5351217640722,0,NA,"03","Muni",17
"670","2016","Calumet City_1_1","Calumet City","1",NA,"CITY OF CALUMET CITY","030190000",28702169,364448022,130011423.373288,"South",2,"0",19.7138944984215,17.1724832527871,18.6831328766615,1,NA,"03","Muni",17
"671","2016","Calumet Park_1_1","Calumet Park","1",NA,"VILLAGE OF CALUMET PARK","030200000",4652509,67287610,24003856.3070776,"South",2,"0",18.0244866766262,15.3529172019405,16.9937250548662,1,NA,"03","Muni",17
"672","2016","Chicago_1_1","Chicago","1",NA,"CITY OF CHICAGO","030210000",1296031102,73993804355.8282,26396191622.3702,"City",2,"0",25.0272472017242,20.9825724330453,23.9964855799643,1,NA,"03","Muni",17
"673","2016","Chicago Heights_1_1","Chicago Heights","1",NA,"CITY OF CHICAGO HEIGHTS","030220000",22655153,330352790,117848455.336758,"South",2,"0",19.6156717019925,16.9358978895366,18.5849100802326,1,NA,"03","Muni",17
"674","2016","Chicago Ridge_1_1","Chicago Ridge","1",NA,"VILLAGE OF CHICAGO RIDGE","030230000",6825426,279666090,99766727.3116438,"South",2,"0",19.4491069137827,15.7361653146698,18.4183452920228,1,NA,"03","Muni",17
"675","2016","Cicero_1_1","Cicero","1",NA,"TOWN CICERO","020060000",38408539,553571989,197478591.966324,"South",4,"0",20.131902363083,17.4637903626291,19.1011407413231,1,NA,"02","Town",17
"676","2016","Country Club Hills_1_0","Country Club Hills","1",NA,"CITY OF COUNTRY CLUB HILLS","030240000",17524354,180391436,64351967.7511416,"South",1,"0",19.0106396921821,16.6791021285793,17.9798780704222,0,NA,"03","Muni",17
"677","2016","Des Plaines_1_1","Des Plaines","1",NA,"CITY OF DES PLAINES","030290000",29974636,1915029885,683158492.08048,"North",2,"1",21.3729990652014,17.2158621153512,20.3422374434414,1,NA,"03","Muni",17
"678","2016","Dolton_1_0","Dolton","1",NA,"VILLAGE OF DOLTON","030310000",11805517,193915054,69176317.7796804,"South",1,"0",19.0829307551569,16.2840775225449,18.052169133397,0,NA,"03","Muni",17
"679","2016","East Hazelcrest_1_0","East Hazelcrest","1",NA,"VILLAGE OF EAST HAZELCREST","030330000",668921,22231592,7930790.52511416,"South",1,"0",16.9170248983109,13.413421245441,15.886263276551,0,NA,"03","Muni",17
"680","2016","Elk Grove Village_1_0","Elk Grove Village","1",NA,"VILLAGE OF ELK GROVE VILLAGE","030350000",16758856,1887283626,633466215.753425,"North",1,"1",21.3584043972845,16.634437392932,20.2667172267903,0,NA,"03","Muni",17
"681","2016","Elmwood Park_1_1","Elmwood Park","1",NA,"VILLAGE OF ELMWOOD PARK","030370000",12676172,463106529,165206381.635274,"North",2,"1",19.9534676698185,16.3552345686501,18.9227060480585,1,NA,"03","Muni",17
"682","2016","Evergreen Park_1_1","Evergreen Park","1",NA,"VILLAGE OF EVERGREEN PARK","030390000",8418670,367024696,130930613.584475,"South",2,"0",19.720939695308,15.9459624164973,18.6901780735481,1,NA,"03","Muni",17
"683","2016","Forestview_1_0","Forestview","1",NA,"VILLAGE OF FORESTVIEW","030430000",1717711,52406200,18695134.1324201,"South",1,"0",17.7745354629026,14.3565031485168,16.7437738411427,0,NA,"03","Muni",17
"684","2016","Glenview_1_1","Glenview","1",NA,"VILLAGE OF GLENVIEW","030470000",20553975,2460339959.43205,877689768.633008,"North",2,"1",21.6235653722337,16.8385649108582,20.5928037504738,1,NA,"03","Muni",17
"685","2016","Glenwood_1_0","Glenwood","1",NA,"VILLAGE OF GLENWOOD","030480000",5888464,96404104,34390733.4474886,"South",1,"0",18.3840593312887,15.5885057406338,17.3532977095288,0,NA,"03","Muni",17
"686","2016","Golf_1_0","Golf","1",NA,"VILLAGE OF GOLF","030490000",761862,37399689,13341784.0325342,"North",1,"1",17.4371729468422,13.5435207159056,16.4064113250822,0,NA,"03","Muni",17
"687","2016","Harvey_1_0","Harvey","1",NA,"CITY OF HARVEY","030510000",17479891,198802321,70919777.7539954,"South",1,"0",19.1078215271689,16.6765616924743,18.077059905409,0,NA,"03","Muni",17
"688","2016","Harwood Heights_1_0","Harwood Heights","1",NA,"VILLAGE OF HARWOOD HEIGHTS","030520000",1826054,234878252,83789330.7648402,"North",1,"1",19.2745778612646,14.4176679125366,18.2438162395047,0,NA,"03","Muni",17
"689","2016","Hazelcrest_1_0","Hazelcrest","1",NA,"VILLAGE OF HAZELCREST","030530000",7911120,132299977,47196053.4389269,"South",1,"0",18.7005824552379,15.8837799226409,17.6698208334779,0,NA,"03","Muni",17
"690","2016","Hillside_1_1","Hillside","1",NA,"VILLAGE OF HILLSIDE","030550000",11159569,196140605,69970250.071347,"South",2,"0",19.0943423324551,16.2278078941,18.0635807106952,1,NA,"03","Muni",17
"691","2016","Hodgkins_1_0","Hodgkins","1",NA,"VILLAGE OF HODGKINS","030570000",5111637,204326315,72890380.6364155,"South",1,"0",19.135228857171,15.4470302631285,18.1044672354111,0,NA,"03","Muni",17
"692","2016","Hoffman Estates_1_0","Hoffman Estates","1",NA,"VILLAGE OF HOFFMAN ESTATES","030580000",19651577,1387343031,494351656.321347,"North",1,"1",21.0506562663743,16.7936681475123,20.0187576768052,0,NA,"03","Muni",17
